Transaction_ID,Order_Date,Region,Category,Quantity,Unit_Price,Shipping_Cost
TXN-104377,02/07/2025 09:00,West,Electronics,13,437.76,7.3
TXN-104378,02/07/2025 10:00,North,Electronics,11,171.46,26.61
TXN-104379,02/07/2025 11:00,East,Home Appliances,11,191.59,17.06
TXN-104380,02/07/2025 12:00,South,Home Appliances,16,408.97,22.14
TXN-104381,02/07/2025 13:00,East,Office Supplies,15,84.86,20.96
TXN-104382,02/07/2025 14:00,North,Industrial Machinery,17,27.92,7.72
TXN-104383,02/07/2025 15:00,South,Home Appliances,18,410.41,26
TXN-104384,02/07/2025 16:00,East,Electronics,19,372.48,49.76
TXN-104385,02/07/2025 17:00,East,Electronics,4,438.09,18.45
TXN-104386,02/07/2025 18:00,East,Home Appliances,5,40.8,38.13
TXN-104387,02/07/2025 19:00,East,Home Appliances,7,83.36,29.65
TXN-104388,02/07/2025 20:00,East,Home Appliances,2,61.26,19.64
TXN-104389,02/07/2025 21:00,South,Office Supplies,1,312.44,9.03
TXN-104390,02/07/2025 22:00,West,Electronics,12,278.81,14.71
TXN-104391,02/07/2025 23:00,South,Office Supplies,10,171.63,40.18
TXN-104392,03/07/2025 00:00,South,Office Supplies,8,40.45,17.56
TXN-104393,03/07/2025 01:00,South,Industrial Machinery,1,293.43,11.49
TXN-104394,03/07/2025 02:00,West,Electronics,12,263.22,19.91
TXN-104395,03/07/2025 03:00,North,Electronics,2,64.56,31.28
TXN-104396,03/07/2025 04:00,West,Home Appliances,10,410.42,36.66
TXN-104397,03/07/2025 05:00,South,Home Appliances,17,101.94,22.43
TXN-104398,03/07/2025 06:00,East,Industrial Machinery,3,338.55,27.42
TXN-104399,03/07/2025 07:00,East,Office Supplies,7,400.07,25.47
TXN-104400,03/07/2025 08:00,South,Home Appliances,12,267.28,5.41
TXN-104401,03/07/2025 09:00,East,Home Appliances,8,122.76,22.8
TXN-104402,03/07/2025 10:00,South,Electronics,12,149.87,31.43
TXN-104403,03/07/2025 11:00,East,Electronics,3,400.36,30.65
TXN-104404,03/07/2025 12:00,West,Home Appliances,17,145.09,38.74
TXN-104405,03/07/2025 13:00,North,Electronics,9,339.72,35.17
TXN-104406,03/07/2025 14:00,North,Industrial Machinery,10,445.73,17.46
TXN-104407,03/07/2025 15:00,West,Home Appliances,6,449.92,16.5
TXN-104408,03/07/2025 16:00,West,Electronics,1,247.3,25.89
TXN-104409,03/07/2025 17:00,South,Industrial Machinery,12,374.64,37.98
TXN-104410,03/07/2025 18:00,South,Electronics,5,445.76,9.22
TXN-104411,03/07/2025 19:00,South,Electronics,13,178.3,47.67
TXN-104412,03/07/2025 20:00,East,Electronics,15,125.17,29.44
TXN-104413,03/07/2025 21:00,South,Home Appliances,11,65.13,18.79
TXN-104414,03/07/2025 22:00,West,Office Supplies,8,76.72,36.2
TXN-104415,03/07/2025 23:00,North,Electronics,5,386.37,7.01
TXN-104416,04/07/2025 00:00,East,Industrial Machinery,2,271.3,26.8
TXN-104417,04/07/2025 01:00,South,Home Appliances,12,395.13,26.87
TXN-104418,04/07/2025 02:00,East,Home Appliances,2,358.52,12.29
TXN-104419,04/07/2025 03:00,East,Industrial Machinery,16,308.24,42.68
TXN-104420,04/07/2025 04:00,South,Electronics,3,280.25,40.86
TXN-104421,04/07/2025 05:00,East,Office Supplies,10,36.5,11.87
TXN-104422,04/07/2025 06:00,North,Electronics,19,394.5,21.37
TXN-104423,04/07/2025 07:00,West,Industrial Machinery,8,197.05,9.52
TXN-104424,04/07/2025 08:00,West,Home Appliances,7,258.73,43.19
TXN-104425,04/07/2025 09:00,North,Office Supplies,1,25.04,19.55
TXN-104426,04/07/2025 10:00,East,Home Appliances,12,422.22,24.77
TXN-104427,04/07/2025 11:00,South,Industrial Machinery,5,407.74,19.57
TXN-104428,04/07/2025 12:00,East,Electronics,16,251.55,18.95
TXN-104429,04/07/2025 13:00,North,Office Supplies,4,266.34,38.63
TXN-104430,04/07/2025 14:00,East,Home Appliances,17,321.83,38.64
TXN-104431,04/07/2025 15:00,West,Home Appliances,2,130.51,28.3
TXN-104432,04/07/2025 16:00,East,Home Appliances,12,111.92,34.59
TXN-104433,04/07/2025 17:00,North,Electronics,1,308.36,28.02
TXN-104434,04/07/2025 18:00,West,Office Supplies,12,60.87,6.29
TXN-104435,04/07/2025 19:00,East,Electronics,12,212.79,7.97
TXN-104436,04/07/2025 20:00,East,Electronics,12,229.6,22.27
TXN-104437,04/07/2025 21:00,West,Electronics,19,181.19,38.74
TXN-104438,04/07/2025 22:00,South,Industrial Machinery,17,96,46.1
TXN-104439,04/07/2025 23:00,West,Industrial Machinery,11,169.88,6.34
TXN-104440,05/07/2025 00:00,South,Industrial Machinery,13,162.17,21.56
TXN-104441,05/07/2025 01:00,North,Office Supplies,8,232.43,15.07
TXN-104442,05/07/2025 02:00,North,Electronics,10,308.65,41.68
TXN-104443,05/07/2025 03:00,West,Electronics,8,436.2,43.07
TXN-104444,05/07/2025 04:00,West,Industrial Machinery,8,78.14,14.29
TXN-104445,05/07/2025 05:00,North,Electronics,9,394.83,36.99
TXN-104446,05/07/2025 06:00,South,Electronics,7,138.98,37.93
TXN-104447,05/07/2025 07:00,North,Home Appliances,14,272.45,12.97
TXN-104448,05/07/2025 08:00,West,Electronics,2,253.06,24.52
TXN-104449,05/07/2025 09:00,North,Home Appliances,11,257.49,32.92
TXN-104450,05/07/2025 10:00,West,Electronics,8,329.8,6.17
TXN-104451,05/07/2025 11:00,West,Office Supplies,13,181.34,23.21
TXN-104452,05/07/2025 12:00,North,Industrial Machinery,15,154.15,11.97
TXN-104453,05/07/2025 13:00,South,Home Appliances,3,386.06,29.39
TXN-104454,05/07/2025 14:00,East,Industrial Machinery,14,111.13,42.93
TXN-104455,05/07/2025 15:00,North,Home Appliances,15,93.82,28.61
TXN-104456,05/07/2025 16:00,East,Home Appliances,2,22.28,6.62
TXN-104457,05/07/2025 17:00,North,Home Appliances,19,107,6.33
TXN-104458,05/07/2025 18:00,East,Office Supplies,12,240.8,32.25
TXN-104459,05/07/2025 19:00,South,Electronics,4,249.48,19.76
TXN-104460,05/07/2025 20:00,South,Home Appliances,3,126.05,30.77
TXN-104461,05/07/2025 21:00,North,Office Supplies,5,46.9,12.36
TXN-104462,05/07/2025 22:00,West,Home Appliances,3,339.05,39.96
TXN-104463,05/07/2025 23:00,East,Electronics,15,344.84,43.73
TXN-104464,06/07/2025 00:00,West,Home Appliances,19,449.06,45.02
TXN-104465,06/07/2025 01:00,West,Office Supplies,2,406.56,18.68
TXN-104466,06/07/2025 02:00,West,Electronics,12,417.87,34.73
TXN-104467,06/07/2025 03:00,South,Office Supplies,5,362.32,17.56
TXN-104468,06/07/2025 04:00,North,Electronics,17,282.94,39.32
TXN-104469,06/07/2025 05:00,North,Electronics,14,71.35,10.42
TXN-104470,06/07/2025 06:00,South,Industrial Machinery,10,285.9,39.32
TXN-104471,06/07/2025 07:00,South,Industrial Machinery,3,39.81,24.79
TXN-104472,06/07/2025 08:00,North,Industrial Machinery,4,400.16,43.5
TXN-104473,06/07/2025 09:00,West,Electronics,6,224.85,38.25
TXN-104474,06/07/2025 10:00,East,Home Appliances,16,318.55,21.94
TXN-104475,06/07/2025 11:00,East,Office Supplies,7,38.2,45.66
TXN-104476,06/07/2025 12:00,East,Office Supplies,15,247.63,17.75
TXN-104477,06/07/2025 13:00,West,Office Supplies,11,146.4,48.51
TXN-104478,06/07/2025 14:00,North,Industrial Machinery,1,139.32,39.52
TXN-104479,06/07/2025 15:00,South,Electronics,5,184.81,49.58
TXN-104480,06/07/2025 16:00,North,Industrial Machinery,13,15.78,7.43
TXN-104481,06/07/2025 17:00,West,Home Appliances,14,218.26,17.33
TXN-104482,06/07/2025 18:00,South,Electronics,9,226.91,38.36
TXN-104483,06/07/2025 19:00,West,Office Supplies,17,390.53,46.5
TXN-104484,06/07/2025 20:00,East,Industrial Machinery,15,210.38,6.29
TXN-104485,06/07/2025 21:00,East,Industrial Machinery,7,173.47,5
TXN-104486,06/07/2025 22:00,West,Home Appliances,12,447.72,16.53
TXN-104487,06/07/2025 23:00,South,Home Appliances,6,263.69,43.38
TXN-104488,07/07/2025 00:00,South,Industrial Machinery,16,220.85,39.52
TXN-104489,07/07/2025 01:00,North,Home Appliances,5,230.98,20.31
TXN-104490,07/07/2025 02:00,East,Office Supplies,9,367.09,5.09
TXN-104491,07/07/2025 03:00,North,Home Appliances,14,163.52,29.96
TXN-104492,07/07/2025 04:00,North,Home Appliances,8,184.59,15.71
TXN-104493,07/07/2025 05:00,West,Industrial Machinery,14,343.93,38.55
TXN-104494,07/07/2025 06:00,West,Industrial Machinery,12,47.21,25.09
TXN-104495,07/07/2025 07:00,North,Electronics,10,391.42,35.54
TXN-104496,07/07/2025 08:00,East,Electronics,13,202.42,43.35
TXN-104497,07/07/2025 09:00,West,Industrial Machinery,19,268.07,29.11
TXN-104498,07/07/2025 10:00,North,Home Appliances,15,344.62,20.12
TXN-104499,07/07/2025 11:00,North,Home Appliances,8,131.1,39.63
TXN-104500,07/07/2025 12:00,North,Electronics,10,402.34,16.93
TXN-104501,07/07/2025 13:00,North,Electronics,3,440.97,45.12
TXN-104502,07/07/2025 14:00,North,Electronics,3,230.26,8.21
TXN-104503,07/07/2025 15:00,North,Office Supplies,5,422.6,42.6
TXN-104504,07/07/2025 16:00,West,Office Supplies,16,15.99,9.12
TXN-104505,07/07/2025 17:00,East,Electronics,17,404.05,7.53
TXN-104506,07/07/2025 18:00,North,Home Appliances,6,150.65,21.35
TXN-104507,07/07/2025 19:00,South,Electronics,16,150.84,48.04
TXN-104508,07/07/2025 20:00,West,Office Supplies,2,114.6,49.26
TXN-104509,07/07/2025 21:00,West,Home Appliances,15,153.24,14.09
TXN-104510,07/07/2025 22:00,North,Office Supplies,18,108.26,11.69
TXN-104511,07/07/2025 23:00,West,Home Appliances,1,409.1,20.88
TXN-104512,08/07/2025 00:00,North,Office Supplies,19,406.13,20.17
TXN-104513,08/07/2025 01:00,East,Home Appliances,12,59.91,39.18
TXN-104514,08/07/2025 02:00,East,Home Appliances,8,77.57,24.98
TXN-104515,08/07/2025 03:00,West,Home Appliances,6,390.05,40.09
TXN-104516,08/07/2025 04:00,West,Home Appliances,12,188.84,38.69
TXN-104517,08/07/2025 05:00,South,Industrial Machinery,7,89.05,31.02
TXN-104518,08/07/2025 06:00,West,Office Supplies,18,237.39,42.51
TXN-104519,08/07/2025 07:00,South,Office Supplies,14,196.54,13.8
TXN-104520,08/07/2025 08:00,East,Industrial Machinery,8,110.73,12.28
TXN-104521,08/07/2025 09:00,East,Home Appliances,14,328.67,38.78
TXN-104522,08/07/2025 10:00,North,Home Appliances,5,289.8,16.02
TXN-104523,08/07/2025 11:00,East,Office Supplies,9,58.8,5.13
TXN-104524,08/07/2025 12:00,South,Industrial Machinery,8,417.58,46.04
TXN-104525,08/07/2025 13:00,West,Home Appliances,2,258.16,33.03
TXN-104526,08/07/2025 14:00,North,Home Appliances,16,124.21,25.02
TXN-104527,08/07/2025 15:00,South,Home Appliances,13,105.13,37.66
TXN-104528,08/07/2025 16:00,West,Electronics,7,74.57,20
TXN-104529,08/07/2025 17:00,North,Industrial Machinery,16,200,47.91
TXN-104530,08/07/2025 18:00,East,Home Appliances,7,74.39,8.09
TXN-104531,08/07/2025 19:00,South,Electronics,14,196.17,33.84
TXN-104532,08/07/2025 20:00,West,Industrial Machinery,14,80.14,39.98
TXN-104533,08/07/2025 21:00,North,Home Appliances,12,300.88,26.11
TXN-104534,08/07/2025 22:00,North,Office Supplies,1,356.69,38.97
TXN-104535,08/07/2025 23:00,East,Electronics,1,254.27,46.71
TXN-104536,09/07/2025 00:00,West,Electronics,12,310.98,38.48
TXN-104537,09/07/2025 01:00,East,Home Appliances,15,423.23,18.92
TXN-104538,09/07/2025 02:00,East,Home Appliances,4,292.87,30.28
TXN-104539,09/07/2025 03:00,West,Electronics,7,173.73,46.02
TXN-104540,09/07/2025 04:00,West,Office Supplies,16,210.8,25.21
TXN-104541,09/07/2025 05:00,West,Office Supplies,3,389.4,35.68
TXN-104542,09/07/2025 06:00,South,Industrial Machinery,7,72.3,25.95
TXN-104543,09/07/2025 07:00,West,Home Appliances,6,157.03,10.46
TXN-104544,09/07/2025 08:00,North,Office Supplies,16,266.33,7.64
TXN-104545,09/07/2025 09:00,East,Industrial Machinery,8,309.39,47.85
TXN-104546,09/07/2025 10:00,South,Office Supplies,6,347.24,32.56
TXN-104547,09/07/2025 11:00,West,Home Appliances,10,153.76,9.67
TXN-104548,09/07/2025 12:00,South,Industrial Machinery,16,78.88,43.58
TXN-104549,09/07/2025 13:00,West,Industrial Machinery,11,430.38,28.52
TXN-104550,09/07/2025 14:00,South,Industrial Machinery,13,48.69,39.74
TXN-104551,09/07/2025 15:00,East,Office Supplies,6,57.13,10.7
TXN-104552,09/07/2025 16:00,East,Home Appliances,1,230.55,45.81
TXN-104553,09/07/2025 17:00,North,Industrial Machinery,19,371.47,31.57
TXN-104554,09/07/2025 18:00,North,Electronics,12,352.02,38.22
TXN-104555,09/07/2025 19:00,West,Home Appliances,6,422.93,6.41
TXN-104556,09/07/2025 20:00,East,Electronics,18,77.03,19.19
TXN-104557,09/07/2025 21:00,South,Electronics,13,178.75,17.04
TXN-104558,09/07/2025 22:00,South,Industrial Machinery,7,138.09,47.73
TXN-104559,09/07/2025 23:00,South,Industrial Machinery,13,389.55,13.34
TXN-104560,10/07/2025 00:00,North,Office Supplies,8,227.69,36.82
TXN-104561,10/07/2025 01:00,South,Office Supplies,17,27.17,6.92
TXN-104562,10/07/2025 02:00,North,Office Supplies,9,323.11,13.9
TXN-104563,10/07/2025 03:00,North,Home Appliances,13,184.39,20.24
TXN-104564,10/07/2025 04:00,West,Office Supplies,2,246.28,40.75
TXN-104565,10/07/2025 05:00,South,Electronics,4,403.85,40.55
TXN-104566,10/07/2025 06:00,South,Office Supplies,2,127.05,47.87
TXN-104567,10/07/2025 07:00,East,Industrial Machinery,4,119.9,46.25
TXN-104568,10/07/2025 08:00,West,Office Supplies,18,129.86,8.67
TXN-104569,10/07/2025 09:00,East,Home Appliances,5,162.41,42.34
TXN-104570,10/07/2025 10:00,West,Home Appliances,19,62.15,25.3
TXN-104571,10/07/2025 11:00,South,Electronics,10,318.44,43.96
TXN-104572,10/07/2025 12:00,North,Home Appliances,18,105.61,9.02
TXN-104573,10/07/2025 13:00,North,Office Supplies,10,417.91,42.02
TXN-104574,10/07/2025 14:00,North,Industrial Machinery,5,109.22,12.18
TXN-104575,10/07/2025 15:00,North,Home Appliances,17,126.58,20.02
TXN-104576,10/07/2025 16:00,North,Electronics,13,144.56,6.3
TXN-104577,10/07/2025 17:00,East,Office Supplies,17,349.43,10.57
TXN-104578,10/07/2025 18:00,West,Electronics,9,201.3,25.06
TXN-104579,10/07/2025 19:00,South,Home Appliances,12,371.5,41.83
TXN-104580,10/07/2025 20:00,East,Home Appliances,14,356.52,39.82
TXN-104581,10/07/2025 21:00,West,Electronics,14,419.36,15.59
TXN-104582,10/07/2025 22:00,North,Office Supplies,8,344.24,11.83
TXN-104583,10/07/2025 23:00,West,Home Appliances,5,38.06,22.52
TXN-104584,11/07/2025 00:00,West,Industrial Machinery,19,379.3,44.75
TXN-104585,11/07/2025 01:00,North,Home Appliances,14,423.09,9.11
TXN-104586,11/07/2025 02:00,North,Office Supplies,9,447.26,29.43
TXN-104587,11/07/2025 03:00,North,Home Appliances,7,69.93,9
TXN-104588,11/07/2025 04:00,South,Electronics,8,281.97,26.16
TXN-104589,11/07/2025 05:00,North,Home Appliances,14,102.16,10.71
TXN-104590,11/07/2025 06:00,South,Home Appliances,14,129.56,8.62
TXN-104591,11/07/2025 07:00,North,Office Supplies,11,339.46,13.59
TXN-104592,11/07/2025 08:00,South,Electronics,14,440.3,16.49
TXN-104593,11/07/2025 09:00,West,Office Supplies,8,273.96,17.43
TXN-104594,11/07/2025 10:00,East,Home Appliances,3,385.08,34.04
TXN-104595,11/07/2025 11:00,West,Industrial Machinery,18,19.36,7.47
TXN-104596,11/07/2025 12:00,West,Home Appliances,3,31.42,8.64
TXN-104597,11/07/2025 13:00,North,Office Supplies,13,274.78,13.49
TXN-104598,11/07/2025 14:00,South,Industrial Machinery,12,184.51,44.24
TXN-104599,11/07/2025 15:00,East,Office Supplies,15,402.1,33.29
TXN-104600,11/07/2025 16:00,North,Office Supplies,18,146.71,37.87
TXN-104601,11/07/2025 17:00,North,Electronics,5,203.23,21.67
TXN-104602,11/07/2025 18:00,North,Industrial Machinery,7,244.88,14.59
TXN-104603,11/07/2025 19:00,West,Home Appliances,11,134.14,6.71
TXN-104604,11/07/2025 20:00,South,Office Supplies,11,410.24,26.98
TXN-104605,11/07/2025 21:00,South,Home Appliances,15,217.34,30.84
TXN-104606,11/07/2025 22:00,East,Electronics,10,199.8,45.37
TXN-104607,11/07/2025 23:00,South,Electronics,15,384.72,44.69
TXN-104608,12/07/2025 00:00,South,Industrial Machinery,13,151.05,24.11
TXN-104609,12/07/2025 01:00,North,Electronics,14,370.69,24.06
TXN-104610,12/07/2025 02:00,North,Electronics,17,68.63,12.25
TXN-104611,12/07/2025 03:00,West,Home Appliances,13,94.92,16.59
TXN-104612,12/07/2025 04:00,North,Electronics,10,428.64,46.65
TXN-104613,12/07/2025 05:00,North,Electronics,1,381.54,11.35
TXN-104614,12/07/2025 06:00,North,Office Supplies,1,184.04,48.59
TXN-104615,12/07/2025 07:00,North,Electronics,15,292.91,27.71
TXN-104616,12/07/2025 08:00,West,Office Supplies,16,425.22,25.55
TXN-104617,12/07/2025 09:00,North,Electronics,12,107.55,12.86
TXN-104618,12/07/2025 10:00,East,Electronics,6,41.14,34.77
TXN-104619,12/07/2025 11:00,East,Industrial Machinery,6,249.03,25.69
TXN-104620,12/07/2025 12:00,East,Industrial Machinery,12,77.46,21.68
TXN-104621,12/07/2025 13:00,East,Office Supplies,15,96.89,16.9
TXN-104622,12/07/2025 14:00,North,Electronics,4,402.87,7.99
TXN-104623,12/07/2025 15:00,East,Home Appliances,4,18.72,28.37
TXN-104624,12/07/2025 16:00,North,Industrial Machinery,2,370.41,19.08
TXN-104625,12/07/2025 17:00,West,Home Appliances,12,240.12,36.85
TXN-104626,12/07/2025 18:00,East,Industrial Machinery,7,258.51,37.56
TXN-104627,12/07/2025 19:00,South,Industrial Machinery,9,307.38,19.94
TXN-104628,12/07/2025 20:00,East,Electronics,9,202.96,35.11
TXN-104629,12/07/2025 21:00,East,Industrial Machinery,8,65.73,16.64
TXN-104630,12/07/2025 22:00,North,Home Appliances,14,60.18,37.72
TXN-104631,12/07/2025 23:00,East,Industrial Machinery,1,343.27,5.72
TXN-104632,13/07/2025 00:00,South,Office Supplies,12,111.54,11.82
TXN-104633,13/07/2025 01:00,North,Electronics,2,27.71,16.03
TXN-104634,13/07/2025 02:00,North,Electronics,13,441.14,39.78
TXN-104635,13/07/2025 03:00,West,Office Supplies,4,441.48,7.99
TXN-104636,13/07/2025 04:00,West,Office Supplies,18,179.8,13.46
TXN-104637,13/07/2025 05:00,East,Office Supplies,19,26.59,21.14
TXN-104638,13/07/2025 06:00,West,Industrial Machinery,16,331.5,5.41
TXN-104639,13/07/2025 07:00,West,Electronics,14,376.57,39.3
TXN-104640,13/07/2025 08:00,West,Office Supplies,8,69.82,30.2
TXN-104641,13/07/2025 09:00,North,Industrial Machinery,12,74.36,45.53
TXN-104642,13/07/2025 10:00,North,Office Supplies,9,372.76,6.4
TXN-104643,13/07/2025 11:00,North,Home Appliances,6,416.07,17.21
TXN-104644,13/07/2025 12:00,West,Home Appliances,18,359.08,37.91
TXN-104645,13/07/2025 13:00,North,Electronics,2,102.72,35.38
TXN-104646,13/07/2025 14:00,West,Industrial Machinery,8,194.31,15.94
TXN-104647,13/07/2025 15:00,North,Home Appliances,14,276.57,31.81
TXN-104648,13/07/2025 16:00,North,Home Appliances,6,85.15,40.72
TXN-104649,13/07/2025 17:00,South,Industrial Machinery,10,107.01,6.5
TXN-104650,13/07/2025 18:00,East,Office Supplies,8,138.41,37.29
TXN-104651,13/07/2025 19:00,West,Industrial Machinery,17,236.88,16.34
TXN-104652,13/07/2025 20:00,South,Office Supplies,12,237.44,47.65
TXN-104653,13/07/2025 21:00,North,Home Appliances,17,369.31,29.22
TXN-104654,13/07/2025 22:00,West,Home Appliances,13,342.68,6.5
TXN-104655,13/07/2025 23:00,North,Home Appliances,19,412.52,23.15
TXN-104656,14/07/2025 00:00,East,Electronics,12,377.4,48.48
TXN-104657,14/07/2025 01:00,South,Electronics,16,125.81,37.87
TXN-104658,14/07/2025 02:00,East,Electronics,5,159.45,18.52
TXN-104659,14/07/2025 03:00,South,Industrial Machinery,16,232.93,30.89
TXN-104660,14/07/2025 04:00,North,Home Appliances,6,21.7,31.96
TXN-104661,14/07/2025 05:00,East,Home Appliances,11,408.25,6.05
TXN-104662,14/07/2025 06:00,East,Industrial Machinery,17,34.77,13.05
TXN-104663,14/07/2025 07:00,North,Electronics,14,155.6,29.83
TXN-104664,14/07/2025 08:00,East,Industrial Machinery,6,262.81,23.12
TXN-104665,14/07/2025 09:00,West,Electronics,11,240.5,13.55
TXN-104666,14/07/2025 10:00,South,Home Appliances,12,299.86,39.77
TXN-104667,14/07/2025 11:00,South,Office Supplies,13,244.71,27
TXN-104668,14/07/2025 12:00,South,Electronics,4,115,18.95
TXN-104669,14/07/2025 13:00,West,Home Appliances,7,102.87,12.28
TXN-104670,14/07/2025 14:00,South,Home Appliances,2,409.7,32.5
TXN-104671,14/07/2025 15:00,North,Office Supplies,6,130.19,34.98
TXN-104672,14/07/2025 16:00,East,Home Appliances,6,137.58,35.13
TXN-104673,14/07/2025 17:00,West,Home Appliances,18,194.93,14.91
TXN-104674,14/07/2025 18:00,South,Electronics,8,76.09,31.79
TXN-104675,14/07/2025 19:00,North,Electronics,8,235.91,45.74
TXN-104676,14/07/2025 20:00,East,Office Supplies,8,304.46,20.89
TXN-104677,14/07/2025 21:00,East,Office Supplies,8,357.02,14.48
TXN-104678,14/07/2025 22:00,West,Home Appliances,1,324.63,39.75
TXN-104679,14/07/2025 23:00,West,Electronics,2,79.65,12.96
TXN-104680,15/07/2025 00:00,West,Office Supplies,12,213.66,16.42
TXN-104681,15/07/2025 01:00,North,Office Supplies,15,32.27,9.53
TXN-104682,15/07/2025 02:00,North,Industrial Machinery,4,23.23,17.05
TXN-104683,15/07/2025 03:00,West,Office Supplies,3,206.74,23.47
TXN-104684,15/07/2025 04:00,South,Home Appliances,14,125.41,7.89
TXN-104685,15/07/2025 05:00,East,Electronics,8,312.42,44.23
TXN-104686,15/07/2025 06:00,East,Office Supplies,13,330.18,28.12
TXN-104687,15/07/2025 07:00,North,Industrial Machinery,19,404.55,31.46
TXN-104688,15/07/2025 08:00,East,Electronics,5,346.02,21.71
TXN-104689,15/07/2025 09:00,South,Office Supplies,13,36.46,35.14
TXN-104690,15/07/2025 10:00,East,Industrial Machinery,1,176.97,24.43
TXN-104691,15/07/2025 11:00,North,Office Supplies,16,134.13,39.26
TXN-104692,15/07/2025 12:00,North,Electronics,2,183.27,41.96
TXN-104693,15/07/2025 13:00,South,Electronics,7,85.05,35.23
TXN-104694,15/07/2025 14:00,South,Electronics,6,57.95,27.11
TXN-104695,15/07/2025 15:00,East,Home Appliances,5,241.87,40.2
TXN-104696,15/07/2025 16:00,East,Office Supplies,4,328.51,27.24
TXN-104697,15/07/2025 17:00,North,Home Appliances,2,320.48,10.02
